"id_pesq","pesquisador_padronizado","genero","grande_area","area_macro","grande_area - area_macro_CAPES","area_sub","grande_area_freq","grande_area_score_sum","area","area_freq","area_score_sum","h_index","nivel_producao","nivel_producao_3grupos","i10_index","works_count","cited_by_count","id_inst","inst_padronizada","igc_faixa","tem_igc","igc_categoria","class_instituicao","tipo_ies","tipo_ies_corrigido","grupo_if_ceft","inst_categoria","categoria_administrativa","regiao_corrigida","uf","num_chamadas_participou","ch_2014","ch_2016","ch_2018","ch_2020","ch_2022","ch_2024","oa_author_id","ano_chamada","periodo_vigencia","periodo_vigencia_anos","anos_vigencia"
464,"Luís da Cunha Lamb","Masculino","Computer science","Multidisciplinar","Ciências Exatas e da Terra","artificial intelligence",174,113.33225329,"Artificial intelligence",131,63.48315042599999,28,"Muito Alta","Alta produção",56,192,3890,205,"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","RS",1,0,0,1,0,0,0,"https://openalex.org/A5002143669","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
465,"Rafael Roesler","Masculino","Medicine","Saúde","Ciências da Saúde","internal medicine",289,118.633568936,"Internal medicine",210,70.13942596899999,51,"Muito Alta","Alta produção",203,398,9645,205,"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sul","RS",1,0,0,0,1,0,0,"https://openalex.org/A5034971594","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
466,"Andrea Carla Dalmolin","Feminino","Biology","Multidisciplinar","Ciências Biológicas","botany",58,29.25557352,"Botany",49,21.4608543,16,"Alta","Alta produção",22,63,920,206,"UNIVERSIDADE FEDERAL DO SUL DA BAHIA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","BA",1,0,0,0,0,0,1,"https://openalex.org/A5033362021","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
467,"Fabrício Lopes de Carvalho","Masculino","Biology","Multidisciplinar","Ciências Biológicas","crustacean",41,26.047337716,"Crustacean",33,10.699053906,10,"Média","Média produção",10,45,394,206,"UNIVERSIDADE FEDERAL DO SUL DA BAHIA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","BA",1,0,0,0,0,1,0,"https://openalex.org/A5062878433","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
468,"Robson da Silva Magalhães","Masculino","Computer science","Multidisciplinar","Ciências Exatas e da Terra","artificial intelligence",14,7.15975687,"Artificial intelligence",8,2.56086552,6,"Média","Média produção",5,21,164,206,"UNIVERSIDADE FEDERAL DO SUL DA BAHIA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","BA",1,0,0,0,1,0,0,"https://openalex.org/A5080410828","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
469,"Gilmara Regina Lima Feio","Feminino","Geology","Exatas","Ciências Exatas e da Terra","geochemistry",11,7.880569530000002,"Geochemistry",9,6.32440031,6,"Média","Média produção",6,11,392,207,"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","PA",2,0,0,0,0,1,1,"https://openalex.org/A5066912665","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
470,"Cindy Stella Fernandes","Feminino","Physics","Multidisciplinar","Ciências Exatas e da Terra","optics",14,4.48184499,"Optics",9,4.34251946,3,"Baixa","Baixa produção",1,18,29,207,"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","PA",2,0,0,1,1,0,0,"https://openalex.org/A5006289342","2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2018-2020; 2020-2021","2018-2021",3
471,"Carlos Renato Lisboa Francês","Masculino","Computer science","Multidisciplinar","Ciências Exatas e da Terra","convolutional neural network",4,1.93138093,"Convolutional neural network",2,1.6182656,0,"Muito Baixa","Baixa produção",0,5,0,207,"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","PA",1,0,1,0,0,0,0,"https://openalex.org/A5104798932","2016 (CNPq 07/2016)","2016-2018","2016-2018",2
472,"Renata Junqueira Pereira","Feminino","Medicine","Humanas","Ciências da Saúde","humanities",70,34.99635743999999,"Humanities",30,14.15261248,12,"Alta","Alta produção",14,102,702,208,"UNIVERSIDADE FEDERAL DO TOCANTINS",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","TO",2,0,0,1,1,0,0,"https://openalex.org/A5029716239","2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2018-2020; 2020-2021","2018-2021",3
473,"Diego Ebling do Nascimento","Masculino","Art","Humanas","Linguística, Letras e Artes","humanities",18,6.919245829999999,"Humanities",26,15.75609238,1,"Muito Baixa","Baixa produção",0,32,6,208,"UNIVERSIDADE FEDERAL DO TOCANTINS",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","TO",1,0,0,0,0,0,1,"https://openalex.org/A5059624726","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
474,"Marciel Barcelos Lano","Masculino","Philosophy","Humanas","Ciências Humanas","humanities",23,6.796053349999998,"Humanities",29,14.40836611,1,"Muito Baixa","Baixa produção",1,33,25,208,"UNIVERSIDADE FEDERAL DO TOCANTINS",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","TO",1,0,0,0,0,1,0,"https://openalex.org/A5008924939","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
475,"Julio Cesar de Souza Inacio Goncalves","Masculino","Physics","Exatas","Ciências Exatas e da Terra","organic chemistry",38,7.910704388999999,"Organic chemistry",19,1.572678415,10,"Média","Média produção",10,65,336,209,"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",1,0,0,0,0,0,1,"https://openalex.org/A5002902079","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
476,"Adriana Gonçalves de Oliveira","Feminino","Medicine","Saúde","Ciências da Saúde","internal medicine",64,35.14697080000001,"Internal medicine",29,12.62266753,19,"Alta","Alta produção",30,87,1082,209,"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",2,1,1,0,0,0,0,"https://openalex.org/A5101816203","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
477,"André Luiz Pedrosa","Masculino","Biology","Multidisciplinar","Ciências Biológicas","genetics",41,29.73079391,"Genetics",29,11.912260715,15,"Alta","Alta produção",20,42,642,209,"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",2,0,0,0,1,1,0,"https://openalex.org/A5091269988","2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2020-2021; 2022-2024","2020-2024",4
478,"Jurema Ribeiro Luiz Goncalves","Feminino","Medicine","Humanas","Ciências da Saúde","humanities",43,21.91522694,"Humanities",36,19.15731643,7,"Média","Média produção",6,73,237,209,"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",2,0,1,1,0,0,0,"https://openalex.org/A5038661968","2016 (CNPq 07/2016); 2018 (CNPq 05/2018)","2016-2018; 2018-2020","2016-2020",4
479,"Maria Helena Tavares de Matos","Feminino","Biology","Multidisciplinar","Ciências Biológicas","endocrinology",155,75.63128799,"Endocrinology",120,50.16525463400001,32,"Muito Alta","Alta produção",94,176,3438,210,"UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",1,0,0,0,0,0,1,"https://openalex.org/A5044404097","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
480,"Cheila Nataly Galindo Bedor","Feminino","Medicine","Humanas","Ciências da Saúde","humanities",19,7.778870275000001,"Humanities",22,12.23476365,7,"Média","Média produção",7,45,231,210,"UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",2,1,1,0,0,0,0,"https://openalex.org/A5054704308","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
481,"Raimundo Campos Palheta Junior","Masculino","Medicine","Saúde","Ciências da Saúde","internal medicine",3,1.91802707,"Internal medicine",3,0.95683403,2,"Baixa","Baixa produção",1,3,14,210,"UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",2,0,1,1,0,0,0,"https://openalex.org/A5038607007","2016 (CNPq 07/2016); 2018 (CNPq 05/2018)","2016-2018; 2018-2020","2016-2020",4
482,"Augusto Miguel Nascimento Lima","Masculino","Biology","Multidisciplinar","Ciências Biológicas","agronomy",58,17.151156695,"Agronomy",40,15.90279163,14,"Alta","Alta produção",18,67,1361,210,"UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",1,0,0,0,1,0,0,"https://openalex.org/A5020847873","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
483,"Andre Rodrigo Rech","Masculino","Biology","Multidisciplinar","Ciências Biológicas","ecology",101,54.96315080000003,"Ecology",69,27.79943883,18,"Alta","Alta produção",28,107,1188,211,"UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",1,0,0,1,0,0,0,"https://openalex.org/A5012629368","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
484,"Fabrício da Silva Terra","Masculino","Environmental science","Multidisciplinar","Multidisciplinar","soil science",40,20.02641737,"Soil science",27,11.69838126,17,"Alta","Alta produção",19,52,1285,211,"UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",1,0,0,0,0,1,0,"https://openalex.org/A5028298005","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
485,"Marcelino Santos de Morais","Masculino","Geography","Humanas","Ciências Humanas","humanities",21,8.911230629999999,"Humanities",19,11.18089115,5,"Média","Média produção",2,36,87,211,"UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",1,0,1,0,0,0,0,"https://openalex.org/A5086571683","2016 (CNPq 07/2016)","2016-2018","2016-2018",2
486,"Antonio Claudio Lucas da Nobrega","Masculino","Medicine","Saúde","Ciências da Saúde","internal medicine",291,188.9752301100001,"Internal medicine",244,123.191605095,32,"Muito Alta","Alta produção",108,304,4323,212,"UNIVERSIDADE FEDERAL FLUMINESE",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","RJ",6,1,1,1,1,1,1,"https://openalex.org/A5085838808","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2014-2016; 2016-2018; 2018-2020; 2020-2021; 2022-2024; 2024-2027","2014-2027",13
487,"Barbara Dunck Oliveira","Feminino","Biology","Multidisciplinar","Ciências Biológicas","ecology",65,26.57180800599999,"Ecology",60,33.4274995,13,"Alta","Alta produção",16,66,562,213,"UNIVERSIDADE FEDERAL RURAL DA AMAZONIA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","PA",2,0,0,0,0,1,1,"https://openalex.org/A5076605585","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
488,"Cândido Ferreira de Oliveira Neto","Masculino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",215,79.124998981,"Horticulture",144,66.55754759999999,17,"Alta","Alta produção",28,277,1125,213,"UNIVERSIDADE FEDERAL RURAL DA AMAZONIA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Norte","PA",1,0,0,0,1,0,0,"https://openalex.org/A5022358457","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
489,"Ricardo André Cavalcante de Souza","Masculino","Computer science","Humanas","Ciências Exatas e da Terra","humanities",45,18.25742852500001,"Humanities",34,16.08133508,6,"Média","Média produção",5,88,253,214,"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",1,0,0,0,0,1,0,"https://openalex.org/A5025534840","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
490,"Maria Madalena Pessoa Guerra","Feminino","Biology","Multidisciplinar","Ciências Biológicas","andrology",143,57.46217110600001,"Andrology",89,45.28134899000001,19,"Alta","Alta produção",32,175,1340,214,"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",4,1,1,1,1,0,0,"https://openalex.org/A5086905179","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2014-2016; 2016-2018; 2018-2020; 2020-2021","2014-2021",7
491,"Marcelle Almeida da Silva","Feminino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",18,7.57747796,"Horticulture",17,8.52408468,8,"Média","Média produção",7,19,170,214,"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",1,0,0,0,0,1,0,"https://openalex.org/A5087759723","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
492,"Robson Wagner Albuquerque de Medeiros","Masculino","Computer science","Engenharias","Ciências Exatas e da Terra","software engineering",17,11.4449454,"Software engineering",9,3.93841045,6,"Média","Média produção",2,21,102,214,"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","PE",1,0,0,0,0,0,1,"https://openalex.org/A5061257167","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
493,"Lúcia Helena Cunha dos Anjos","Feminino","Environmental science","Multidisciplinar","Multidisciplinar","soil water",117,53.34276938600001,"Soil water",117,55.16818649499999,30,"Muito Alta","Alta produção",85,245,4991,215,"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","RJ",1,0,0,0,0,1,0,"https://openalex.org/A5023504994","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
494,"Alexandre Fortes","Masculino","Political science","Humanas","Ciências Humanas","humanities",58,25.06829029,"Humanities",38,18.42457025,9,"Média","Média produção",9,102,258,215,"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","RJ",2,0,0,1,1,0,0,"https://openalex.org/A5029616643","2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2018-2020; 2020-2021","2018-2021",3
495,"Roberto Carlos Costa Lelis","Masculino","Chemistry","Exatas","Ciências Exatas e da Terra","organic chemistry",42,18.26417929,"Organic chemistry",21,2.707948765,11,"Alta","Alta produção",18,64,501,215,"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","RJ",2,1,1,0,0,0,0,"https://openalex.org/A5063007998","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016)","2014-2016; 2016-2018","2014-2018",4
496,"Jose Luis Fernando Luque Alejos","Masculino","Biology","Multidisciplinar","Ciências Biológicas","zoology",358,271.5921283700002,"Zoology",284,137.2018443799999,39,"Muito Alta","Alta produção",168,369,6124,215,"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","RJ",1,0,0,0,0,0,1,"https://openalex.org/A5052894210","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
497,"Glauber Henrique de Sousa Nunes","Masculino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",190,97.95766806499995,"Horticulture",155,76.80538379999994,19,"Alta","Alta produção",50,206,1299,216,"UNIVERSIDADE FEDERAL RURAL DO SEMI ARIDO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","RN",2,0,0,0,0,1,1,"https://openalex.org/A5045196938","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
498,"Vander Mendonca","Masculino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",239,81.77731223800008,"Horticulture",209,114.94974027,16,"Alta","Alta produção",42,268,1411,216,"UNIVERSIDADE FEDERAL RURAL DO SEMI ARIDO",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","RN",1,0,0,0,1,0,0,"https://openalex.org/A5073137158","2020 (CNPq 13/2020)","2020-2021","2020-2021",1
499,"João Alcione Sganderla Figueiredo","Masculino","Political science","Humanas","Ciências Humanas","humanities",15,5.379481899999999,"Humanities",10,5.89047192,5,"Média","Média produção",4,24,95,217,"UNIVERSIDADE FEEVALE",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","RS",4,1,1,1,1,0,0,"https://openalex.org/A5033689651","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2014-2016; 2016-2018; 2018-2020; 2020-2021","2014-2021",7
500,"Fernando Rosado Spilki","Masculino","Biology","Multidisciplinar","Ciências Biológicas","virology",287,152.7555835299999,"Virology",221,117.92485651,33,"Muito Alta","Alta produção",125,327,4117,217,"UNIVERSIDADE FEEVALE",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","RS",2,0,0,0,0,1,1,"https://openalex.org/A5066046313","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
501,"Solange Binotto Fagan","Feminino","Materials science","Multidisciplinar","Multidisciplinar","nanotechnology",100,53.13413633000005,"Nanotechnology",91,34.95133539000001,27,"Muito Alta","Alta produção",56,143,3455,218,"UNIVERSIDADE FRANCISCANA",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","RS",4,0,0,1,1,1,1,"https://openalex.org/A5086050859","2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2018-2020; 2020-2021; 2022-2024; 2024-2027","2018-2027",9
502,"Cid Gonçalves Filho","Masculino","Business","Humanas","Ciências Sociais Aplicadas","humanities",69,33.71312197,"Humanities",47,23.88315322,10,"Média","Média produção",12,145,554,219,"UNIVERSIDADE FUMEC",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","RS",2,1,1,0,0,0,0,"https://openalex.org/A5056457694","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
503,"Vanessa Madrona Moreira Salles","Feminino","Art","Humanas","Linguística, Letras e Artes","humanities",11,4.25231879,"Humanities",13,7.93480781,1,"Muito Baixa","Baixa produção",0,14,1,219,"UNIVERSIDADE FUMEC",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","RS",1,0,0,1,0,0,0,"https://openalex.org/A5034827665","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
504,"Patricia Kayser Vargas Mangan","Feminino","Computer science","Humanas","Ciências Exatas e da Terra","humanities",41,22.20018710999999,"Humanities",38,21.86828778,6,"Média","Média produção",2,98,136,220,"UNIVERSIDADE LA SALLE",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","RS",5,1,1,1,1,1,0,"https://openalex.org/A5091616957","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2014-2016; 2016-2018; 2018-2020; 2020-2021; 2022-2024","2014-2024",10
505,"Moana Meinhardt","Feminino","Philosophy","Humanas","Ciências Humanas","humanities",6,1.97512787,"Humanities",8,4.29857821,1,"Muito Baixa","Baixa produção",0,10,1,220,"UNIVERSIDADE LA SALLE",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","RS",1,0,0,0,0,0,1,"https://openalex.org/A5057111270","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
506,"Nádia Teresinha Schröder","Feminino","Biology","Humanas","Ciências Biológicas","humanities",23,5.558541852999999,"Humanities",28,14.50451848,5,"Média","Média produção",3,82,287,221,"UNIVERSIDADE LUTERANA DO BRASIL",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","RS",4,0,1,1,1,1,0,"https://openalex.org/A5056552830","2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2016-2018; 2018-2020; 2020-2021; 2022-2024","2016-2024",8
507,"Erwin Francisco Tochtrop Junior","Masculino","Physics","Humanas","Ciências Exatas e da Terra","humanities",1,0.43385544,"Humanities",1,0.7760415,0,"Muito Baixa","Baixa produção",0,1,0,221,"UNIVERSIDADE LUTERANA DO BRASIL",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","RS",2,1,1,0,0,0,0,"https://openalex.org/A5067035318","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
